reading_time,zone_name,avg_speed_kmh,congestion_index
2026-09-20 17:00:00,Jayanagar,9.1,0.68
2026-09-20 17:00:00,Hebbal,11.6,0.64
2026-09-20 17:00:00,Electronic City,11.7,0.59
2026-09-20 17:00:00,HSR Layout,15.6,0.4
2026-09-20 18:00:00,MG Road / Central,6.5,0.79
2026-09-20 18:00:00,Indiranagar,8.7,0.68
2026-09-20 18:00:00,Whitefield,16.7,0.51
2026-09-20 18:00:00,Koramangala,7.5,0.66
2026-09-20 18:00:00,Jayanagar,10.4,0.64
2026-09-20 18:00:00,Hebbal,16.6,0.55
2026-09-20 18:00:00,Electronic City,14.2,0.55
2026-09-20 18:00:00,HSR Layout,17.3,0.41
2026-09-20 19:00:00,MG Road / Central,5.0,0.77
2026-09-20 19:00:00,Indiranagar,8.5,0.72
2026-09-20 19:00:00,Whitefield,15.4,0.55
2026-09-20 19:00:00,Koramangala,10.8,0.74
2026-09-20 19:00:00,Jayanagar,17.3,0.43
2026-09-20 19:00:00,Hebbal,11.1,0.56
2026-09-20 19:00:00,Electronic City,14.7,0.66
2026-09-20 19:00:00,HSR Layout,14.6,0.55
2026-09-20 20:00:00,MG Road / Central,7.3,0.71
2026-09-20 20:00:00,Indiranagar,14.1,0.48
2026-09-20 20:00:00,Whitefield,21.9,0.38
2026-09-20 20:00:00,Koramangala,8.7,0.69
2026-09-20 20:00:00,Jayanagar,8.1,0.66
2026-09-20 20:00:00,Hebbal,16.4,0.46
2026-09-20 20:00:00,Electronic City,10.8,0.67
2026-09-20 20:00:00,HSR Layout,12.8,0.58
2026-09-20 21:00:00,MG Road / Central,17.0,0.45
2026-09-20 21:00:00,Indiranagar,21.8,0.28
2026-09-20 21:00:00,Whitefield,26.5,0.12
2026-09-20 21:00:00,Koramangala,24.8,0.34
2026-09-20 21:00:00,Jayanagar,19.8,0.25
2026-09-20 21:00:00,Hebbal,24.0,0.23
2026-09-20 21:00:00,Electronic City,15.3,0.45
2026-09-20 21:00:00,HSR Layout,29.8,0.06
2026-09-21 06:00:00,MG Road / Central,22.1,0.23
2026-09-21 06:00:00,Indiranagar,18.8,0.37
2026-09-21 06:00:00,Whitefield,18.7,0.33
2026-09-21 06:00:00,Koramangala,19.0,0.37
2026-09-21 06:00:00,Jayanagar,22.2,0.27
2026-09-21 06:00:00,Hebbal,22.6,0.3
2026-09-21 06:00:00,Electronic City,22.0,0.3
2026-09-21 06:00:00,HSR Layout,28.3,0.06
2026-09-21 07:00:00,MG Road / Central,17.7,0.46
2026-09-21 07:00:00,Indiranagar,19.2,0.32
2026-09-21 07:00:00,Whitefield,25.6,0.18
2026-09-21 07:00:00,Koramangala,13.5,0.52
2026-09-21 07:00:00,Jayanagar,19.5,0.36
2026-09-21 07:00:00,Hebbal,22.5,0.24
2026-09-21 07:00:00,Electronic City,20.5,0.34
2026-09-21 07:00:00,HSR Layout,12.6,0.52
2026-09-21 08:00:00,MG Road / Central,6.1,0.76
2026-09-21 08:00:00,Indiranagar,12.1,0.6
2026-09-21 08:00:00,Whitefield,18.8,0.57
2026-09-21 08:00:00,Koramangala,7.4,0.68
2026-09-21 08:00:00,Jayanagar,8.4,0.58
2026-09-21 08:00:00,Hebbal,13.9,0.54
2026-09-21 08:00:00,Electronic City,12.6,0.65
2026-09-21 08:00:00,HSR Layout,15.0,0.49
2026-09-21 09:00:00,MG Road / Central,9.5,0.61
2026-09-21 09:00:00,Indiranagar,5.3,0.74
2026-09-21 09:00:00,Whitefield,13.0,0.5
2026-09-21 09:00:00,Koramangala,10.6,0.77
2026-09-21 09:00:00,Jayanagar,14.5,0.39
2026-09-21 09:00:00,Hebbal,14.0,0.54
2026-09-21 09:00:00,Electronic City,11.8,0.58
2026-09-21 09:00:00,HSR Layout,15.0,0.53
2026-09-21 10:00:00,MG Road / Central,5.0,0.82
2026-09-21 10:00:00,Indiranagar,10.8,0.66
2026-09-21 10:00:00,Whitefield,20.3,0.44
2026-09-21 10:00:00,Koramangala,11.2,0.62
2026-09-21 10:00:00,Jayanagar,10.3,0.62
2026-09-21 10:00:00,Hebbal,19.3,0.33
2026-09-21 10:00:00,Electronic City,9.1,0.67
2026-09-21 10:00:00,HSR Layout,18.4,0.45
2026-09-21 11:00:00,MG Road / Central,18.2,0.36
2026-09-21 11:00:00,Indiranagar,19.0,0.42
2026-09-21 11:00:00,Whitefield,15.6,0.54
2026-09-21 11:00:00,Koramangala,12.8,0.54
2026-09-21 11:00:00,Jayanagar,26.3,0.13
2026-09-21 11:00:00,Hebbal,20.0,0.26
2026-09-21 11:00:00,Electronic City,23.9,0.23
2026-09-21 11:00:00,HSR Layout,22.2,0.29
2026-09-21 12:00:00,MG Road / Central,15.9,0.43
2026-09-21 12:00:00,Indiranagar,17.5,0.34
2026-09-21 12:00:00,Whitefield,16.1,0.46
2026-09-21 12:00:00,Koramangala,17.0,0.37
2026-09-21 12:00:00,Jayanagar,9.8,0.6
2026-09-21 12:00:00,Hebbal,24.9,0.2
2026-09-21 12:00:00,Electronic City,22.3,0.32
2026-09-21 12:00:00,HSR Layout,17.0,0.47
2026-09-21 13:00:00,MG Road / Central,21.3,0.27
2026-09-21 13:00:00,Indiranagar,21.0,0.44
2026-09-21 13:00:00,Whitefield,29.9,0.08
2026-09-21 13:00:00,Koramangala,19.0,0.42
2026-09-21 13:00:00,Jayanagar,21.2,0.24
2026-09-21 13:00:00,Hebbal,21.1,0.34
2026-09-21 13:00:00,Electronic City,19.0,0.37
2026-09-21 13:00:00,HSR Layout,21.5,0.18
2026-09-21 14:00:00,MG Road / Central,15.9,0.5
2026-09-21 14:00:00,Indiranagar,20.4,0.28
2026-09-21 14:00:00,Whitefield,21.2,0.19
2026-09-21 14:00:00,Koramangala,18.7,0.3
2026-09-21 14:00:00,Jayanagar,22.5,0.2
2026-09-21 14:00:00,Hebbal,32.4,0.05
2026-09-21 14:00:00,Electronic City,16.4,0.4
2026-09-21 14:00:00,HSR Layout,22.4,0.28
2026-09-21 15:00:00,MG Road / Central,12.1,0.54
2026-09-21 15:00:00,Indiranagar,13.0,0.53
2026-09-21 15:00:00,Whitefield,28.8,0.09
2026-09-21 15:00:00,Koramangala,18.5,0.55
2026-09-21 15:00:00,Jayanagar,28.2,0.11
2026-09-21 15:00:00,Hebbal,25.5,0.2
2026-09-21 15:00:00,Electronic City,25.3,0.07
2026-09-21 15:00:00,HSR Layout,25.5,0.16
2026-09-21 16:00:00,MG Road / Central,21.6,0.32
2026-09-21 16:00:00,Indiranagar,15.5,0.52
2026-09-21 16:00:00,Whitefield,17.5,0.44
2026-09-21 16:00:00,Koramangala,25.1,0.25
2026-09-21 16:00:00,Jayanagar,26.5,0.18
2026-09-21 16:00:00,Hebbal,17.7,0.44
2026-09-21 16:00:00,Electronic City,26.0,0.07
2026-09-21 16:00:00,HSR Layout,17.4,0.41
2026-09-21 17:00:00,MG Road / Central,10.2,0.71
2026-09-21 17:00:00,Indiranagar,7.1,0.78
2026-09-21 17:00:00,Whitefield,13.6,0.52
2026-09-21 17:00:00,Koramangala,7.0,0.8
2026-09-21 17:00:00,Jayanagar,16.6,0.52
2026-09-21 17:00:00,Hebbal,12.3,0.53
2026-09-21 17:00:00,Electronic City,14.3,0.46
2026-09-21 17:00:00,HSR Layout,16.9,0.52
2026-09-21 18:00:00,MG Road / Central,12.3,0.6
2026-09-21 18:00:00,Indiranagar,10.8,0.62
2026-09-21 18:00:00,Whitefield,18.5,0.37
2026-09-21 18:00:00,Koramangala,10.8,0.68
2026-09-21 18:00:00,Jayanagar,10.3,0.58
2026-09-21 18:00:00,Hebbal,10.0,0.68
2026-09-21 18:00:00,Electronic City,12.8,0.57
2026-09-21 18:00:00,HSR Layout,15.8,0.49
2026-09-21 19:00:00,MG Road / Central,5.0,0.76
2026-09-21 19:00:00,Indiranagar,10.4,0.64
2026-09-21 19:00:00,Whitefield,15.0,0.58
2026-09-21 19:00:00,Koramangala,10.8,0.61
2026-09-21 19:00:00,Jayanagar,13.7,0.49
2026-09-21 19:00:00,Hebbal,16.3,0.51
2026-09-21 19:00:00,Electronic City,18.1,0.42
2026-09-21 19:00:00,HSR Layout,18.5,0.35
2026-09-21 20:00:00,MG Road / Central,13.5,0.66
2026-09-21 20:00:00,Indiranagar,5.6,0.67
2026-09-21 20:00:00,Whitefield,20.8,0.31
2026-09-21 20:00:00,Koramangala,7.5,0.77
2026-09-21 20:00:00,Jayanagar,15.2,0.57
2026-09-21 20:00:00,Hebbal,17.2,0.49
2026-09-21 20:00:00,Electronic City,17.6,0.35
2026-09-21 20:00:00,HSR Layout,19.5,0.33
2026-09-21 21:00:00,MG Road / Central,18.4,0.39
2026-09-21 21:00:00,Indiranagar,15.9,0.41
2026-09-21 21:00:00,Whitefield,20.2,0.23
2026-09-21 21:00:00,Koramangala,12.5,0.56
2026-09-21 21:00:00,Jayanagar,27.4,0.19
2026-09-21 21:00:00,Hebbal,24.7,0.1
2026-09-21 21:00:00,Electronic City,26.3,0.12
2026-09-21 21:00:00,HSR Layout,22.4,0.3
2026-09-22 06:00:00,MG Road / Central,5.0,0.71
2026-09-22 06:00:00,Indiranagar,14.7,0.47
2026-09-22 06:00:00,Whitefield,23.4,0.18
2026-09-22 06:00:00,Koramangala,24.6,0.29
2026-09-22 06:00:00,Jayanagar,19.5,0.35
2026-09-22 06:00:00,Hebbal,14.6,0.41
2026-09-22 06:00:00,Electronic City,22.9,0.09
2026-09-22 06:00:00,HSR Layout,25.3,0.17
2026-09-22 07:00:00,MG Road / Central,17.9,0.41
2026-09-22 07:00:00,Indiranagar,24.7,0.23
2026-09-22 07:00:00,Whitefield,23.1,0.28
2026-09-22 07:00:00,Koramangala,25.4,0.17
2026-09-22 07:00:00,Jayanagar,26.0,0.11
2026-09-22 07:00:00,Hebbal,20.8,0.31
2026-09-22 07:00:00,Electronic City,25.6,0.15
2026-09-22 07:00:00,HSR Layout,30.3,0.07
2026-09-22 08:00:00,MG Road / Central,12.0,0.68
2026-09-22 08:00:00,Indiranagar,9.8,0.64
2026-09-22 08:00:00,Whitefield,18.0,0.46
2026-09-22 08:00:00,Koramangala,12.8,0.61
2026-09-22 08:00:00,Jayanagar,10.9,0.5
2026-09-22 08:00:00,Hebbal,13.2,0.48
2026-09-22 08:00:00,Electronic City,11.0,0.55
2026-09-22 08:00:00,HSR Layout,10.0,0.66
2026-09-22 09:00:00,MG Road / Central,11.0,0.68
2026-09-22 09:00:00,Indiranagar,5.5,0.82
2026-09-22 09:00:00,Whitefield,12.7,0.46
2026-09-22 09:00:00,Koramangala,10.2,0.62
2026-09-22 09:00:00,Jayanagar,12.4,0.56
2026-09-22 09:00:00,Hebbal,9.8,0.63
2026-09-22 09:00:00,Electronic City,16.1,0.54
2026-09-22 09:00:00,HSR Layout,12.1,0.59
2026-09-22 10:00:00,MG Road / Central,9.9,0.63
2026-09-22 10:00:00,Indiranagar,11.0,0.6
2026-09-22 10:00:00,Whitefield,10.3,0.64
2026-09-22 10:00:00,Koramangala,17.4,0.54
2026-09-22 10:00:00,Jayanagar,9.5,0.59
2026-09-22 10:00:00,Hebbal,15.3,0.5
2026-09-22 10:00:00,Electronic City,5.1,0.75
2026-09-22 10:00:00,HSR Layout,12.8,0.67
2026-09-22 11:00:00,MG Road / Central,19.7,0.32
2026-09-22 11:00:00,Indiranagar,21.3,0.28
2026-09-22 11:00:00,Whitefield,24.0,0.25
2026-09-22 11:00:00,Koramangala,12.6,0.53
2026-09-22 11:00:00,Jayanagar,28.5,0.05
2026-09-22 11:00:00,Hebbal,21.9,0.29
2026-09-22 11:00:00,Electronic City,23.9,0.21
2026-09-22 11:00:00,HSR Layout,17.8,0.43
2026-09-22 12:00:00,MG Road / Central,18.3,0.36
2026-09-22 12:00:00,Indiranagar,21.9,0.38
2026-09-22 12:00:00,Whitefield,23.1,0.23
2026-09-22 12:00:00,Koramangala,21.9,0.34
2026-09-22 12:00:00,Jayanagar,16.3,0.49
2026-09-22 12:00:00,Hebbal,22.3,0.26
2026-09-22 12:00:00,Electronic City,30.0,0.05
2026-09-22 12:00:00,HSR Layout,22.9,0.27
2026-09-22 13:00:00,MG Road / Central,19.8,0.31
2026-09-22 13:00:00,Indiranagar,21.5,0.35
2026-09-22 13:00:00,Whitefield,28.0,0.2
2026-09-22 13:00:00,Koramangala,13.9,0.45
2026-09-22 13:00:00,Jayanagar,21.7,0.23
2026-09-22 13:00:00,Hebbal,31.7,0.05
2026-09-22 13:00:00,Electronic City,21.0,0.33
2026-09-22 13:00:00,HSR Layout,19.1,0.27
2026-09-22 14:00:00,MG Road / Central,21.4,0.34
2026-09-22 14:00:00,Indiranagar,16.7,0.27
2026-09-22 14:00:00,Whitefield,23.0,0.22
2026-09-22 14:00:00,Koramangala,19.0,0.42
2026-09-22 14:00:00,Jayanagar,20.7,0.33
2026-09-22 14:00:00,Hebbal,15.2,0.39
2026-09-22 14:00:00,Electronic City,21.9,0.31
2026-09-22 14:00:00,HSR Layout,24.0,0.1
2026-09-22 15:00:00,MG Road / Central,19.4,0.31
2026-09-22 15:00:00,Indiranagar,14.1,0.49
2026-09-22 15:00:00,Whitefield,24.4,0.15
2026-09-22 15:00:00,Koramangala,14.0,0.53
2026-09-22 15:00:00,Jayanagar,22.9,0.23
2026-09-22 15:00:00,Hebbal,16.4,0.41
2026-09-22 15:00:00,Electronic City,18.2,0.41
2026-09-22 15:00:00,HSR Layout,28.1,0.23
2026-09-22 16:00:00,MG Road / Central,21.1,0.27
2026-09-22 16:00:00,Indiranagar,24.3,0.25
2026-09-22 16:00:00,Whitefield,19.8,0.45
2026-09-22 16:00:00,Koramangala,13.2,0.55
2026-09-22 16:00:00,Jayanagar,20.5,0.21
2026-09-22 16:00:00,Hebbal,16.1,0.49
2026-09-22 16:00:00,Electronic City,26.9,0.19
2026-09-22 16:00:00,HSR Layout,26.8,0.13
2026-09-22 17:00:00,MG Road / Central,10.9,0.68
2026-09-22 17:00:00,Indiranagar,6.3,0.69
2026-09-22 17:00:00,Whitefield,15.3,0.56
2026-09-22 17:00:00,Koramangala,10.7,0.7
2026-09-22 17:00:00,Jayanagar,17.2,0.42
2026-09-22 17:00:00,Hebbal,17.2,0.48
2026-09-22 17:00:00,Electronic City,14.8,0.55
2026-09-22 17:00:00,HSR Layout,11.0,0.68
2026-09-22 18:00:00,MG Road / Central,6.0,0.73
2026-09-22 18:00:00,Indiranagar,7.9,0.7
2026-09-22 18:00:00,Whitefield,14.0,0.51
2026-09-22 18:00:00,Koramangala,8.6,0.58
2026-09-22 18:00:00,Jayanagar,16.3,0.47
2026-09-22 18:00:00,Hebbal,18.4,0.39
2026-09-22 18:00:00,Electronic City,8.7,0.78
2026-09-22 18:00:00,HSR Layout,8.4,0.75
2026-09-22 19:00:00,MG Road / Central,5.0,0.84
2026-09-22 19:00:00,Indiranagar,5.8,0.62
2026-09-22 19:00:00,Whitefield,12.3,0.69
2026-09-22 19:00:00,Koramangala,10.5,0.63
2026-09-22 19:00:00,Jayanagar,17.0,0.46
2026-09-22 19:00:00,Hebbal,6.0,0.68
2026-09-22 19:00:00,Electronic City,11.5,0.6
2026-09-22 19:00:00,HSR Layout,14.0,0.56
2026-09-22 20:00:00,MG Road / Central,9.5,0.68
2026-09-22 20:00:00,Indiranagar,11.7,0.67
2026-09-22 20:00:00,Whitefield,12.4,0.6
2026-09-22 20:00:00,Koramangala,12.8,0.55
2026-09-22 20:00:00,Jayanagar,10.3,0.66
2026-09-22 20:00:00,Hebbal,14.7,0.63
2026-09-22 20:00:00,Electronic City,9.9,0.67
2026-09-22 20:00:00,HSR Layout,10.2,0.49
2026-09-22 21:00:00,MG Road / Central,18.0,0.38
2026-09-22 21:00:00,Indiranagar,16.3,0.45
2026-09-22 21:00:00,Whitefield,20.1,0.21
2026-09-22 21:00:00,Koramangala,22.3,0.29
2026-09-22 21:00:00,Jayanagar,16.1,0.46
2026-09-22 21:00:00,Hebbal,23.2,0.29
2026-09-22 21:00:00,Electronic City,26.2,0.15
2026-09-22 21:00:00,HSR Layout,26.9,0.16
2026-09-23 06:00:00,MG Road / Central,18.1,0.42
2026-09-23 06:00:00,Indiranagar,22.2,0.31
2026-09-23 06:00:00,Whitefield,13.0,0.5
2026-09-23 06:00:00,Koramangala,19.7,0.36
2026-09-23 06:00:00,Jayanagar,18.5,0.34
2026-09-23 06:00:00,Hebbal,31.2,0.05
2026-09-23 06:00:00,Electronic City,16.3,0.34
2026-09-23 06:00:00,HSR Layout,27.8,0.18
2026-09-23 07:00:00,MG Road / Central,14.7,0.57
2026-09-23 07:00:00,Indiranagar,18.8,0.38
2026-09-23 07:00:00,Whitefield,25.2,0.23
2026-09-23 07:00:00,Koramangala,19.5,0.29
2026-09-23 07:00:00,Jayanagar,18.8,0.37
2026-09-23 07:00:00,Hebbal,16.2,0.42
2026-09-23 07:00:00,Electronic City,20.9,0.24
2026-09-23 07:00:00,HSR Layout,19.5,0.25
2026-09-23 08:00:00,MG Road / Central,7.9,0.64
2026-09-23 08:00:00,Indiranagar,7.9,0.78
2026-09-23 08:00:00,Whitefield,22.4,0.34
2026-09-23 08:00:00,Koramangala,5.0,0.98
2026-09-23 08:00:00,Jayanagar,21.5,0.47
2026-09-23 08:00:00,Hebbal,18.3,0.39
2026-09-23 08:00:00,Electronic City,15.5,0.57
2026-09-23 08:00:00,HSR Layout,11.2,0.59
2026-09-23 09:00:00,MG Road / Central,11.7,0.59
2026-09-23 09:00:00,Indiranagar,12.7,0.58
2026-09-23 09:00:00,Whitefield,12.5,0.48
2026-09-23 09:00:00,Koramangala,5.0,0.85
2026-09-23 09:00:00,Jayanagar,17.7,0.4
2026-09-23 09:00:00,Hebbal,9.8,0.56
2026-09-23 09:00:00,Electronic City,10.2,0.59
2026-09-23 09:00:00,HSR Layout,8.4,0.76
2026-09-23 10:00:00,MG Road / Central,8.9,0.65
2026-09-23 10:00:00,Indiranagar,10.6,0.69
2026-09-23 10:00:00,Whitefield,13.2,0.55
2026-09-23 10:00:00,Koramangala,7.6,0.71
2026-09-23 10:00:00,Jayanagar,10.6,0.51
2026-09-23 10:00:00,Hebbal,10.6,0.67
2026-09-23 10:00:00,Electronic City,20.1,0.46
2026-09-23 10:00:00,HSR Layout,11.1,0.56
2026-09-23 11:00:00,MG Road / Central,15.7,0.5
2026-09-23 11:00:00,Indiranagar,15.7,0.45
2026-09-23 11:00:00,Whitefield,20.4,0.3
2026-09-23 11:00:00,Koramangala,12.2,0.47
2026-09-23 11:00:00,Jayanagar,27.5,0.2
2026-09-23 11:00:00,Hebbal,24.1,0.16
2026-09-23 11:00:00,Electronic City,21.7,0.2
2026-09-23 11:00:00,HSR Layout,28.0,0.05
2026-09-23 12:00:00,MG Road / Central,17.4,0.42
2026-09-23 12:00:00,Indiranagar,18.6,0.38
2026-09-23 12:00:00,Whitefield,18.4,0.37
2026-09-23 12:00:00,Koramangala,19.5,0.33
2026-09-23 12:00:00,Jayanagar,23.2,0.32
2026-09-23 12:00:00,Hebbal,25.0,0.17
2026-09-23 12:00:00,Electronic City,19.3,0.29
2026-09-23 12:00:00,HSR Layout,19.5,0.25
2026-09-23 13:00:00,MG Road / Central,25.1,0.19
2026-09-23 13:00:00,Indiranagar,19.8,0.35
2026-09-23 13:00:00,Whitefield,20.6,0.25
2026-09-23 13:00:00,Koramangala,15.7,0.39
2026-09-23 13:00:00,Jayanagar,14.8,0.42
2026-09-23 13:00:00,Hebbal,21.1,0.23
2026-09-23 13:00:00,Electronic City,19.8,0.32
2026-09-23 13:00:00,HSR Layout,26.1,0.19
2026-09-23 14:00:00,MG Road / Central,18.9,0.4
2026-09-23 14:00:00,Indiranagar,18.7,0.28
2026-09-23 14:00:00,Whitefield,21.5,0.26
2026-09-23 14:00:00,Koramangala,15.6,0.48
2026-09-23 14:00:00,Jayanagar,18.5,0.27
2026-09-23 14:00:00,Hebbal,15.4,0.48
2026-09-23 14:00:00,Electronic City,18.3,0.33
2026-09-23 14:00:00,HSR Layout,18.8,0.29
2026-09-23 15:00:00,MG Road / Central,15.7,0.45
2026-09-23 15:00:00,Indiranagar,19.3,0.4
2026-09-23 15:00:00,Whitefield,25.6,0.1
2026-09-23 15:00:00,Koramangala,20.6,0.45
2026-09-23 15:00:00,Jayanagar,24.2,0.23
2026-09-23 15:00:00,Hebbal,26.8,0.24
2026-09-23 15:00:00,Electronic City,28.7,0.05
2026-09-23 15:00:00,HSR Layout,23.3,0.05
2026-09-23 16:00:00,MG Road / Central,17.2,0.44
2026-09-23 16:00:00,Indiranagar,18.8,0.37
2026-09-23 16:00:00,Whitefield,10.8,0.62
2026-09-23 16:00:00,Koramangala,14.9,0.46
2026-09-23 16:00:00,Jayanagar,21.0,0.29
2026-09-23 16:00:00,Hebbal,27.6,0.2
2026-09-23 16:00:00,Electronic City,18.5,0.39
2026-09-23 16:00:00,HSR Layout,27.8,0.05
2026-09-23 17:00:00,MG Road / Central,5.0,0.98
2026-09-23 17:00:00,Indiranagar,7.9,0.83
2026-09-23 17:00:00,Whitefield,11.0,0.58
2026-09-23 17:00:00,Koramangala,19.1,0.41
2026-09-23 17:00:00,Jayanagar,16.8,0.45
2026-09-23 17:00:00,Hebbal,17.5,0.4
2026-09-23 17:00:00,Electronic City,13.9,0.55
2026-09-23 17:00:00,HSR Layout,19.9,0.42
2026-09-23 18:00:00,MG Road / Central,7.8,0.63
2026-09-23 18:00:00,Indiranagar,9.5,0.69
2026-09-23 18:00:00,Whitefield,15.6,0.57
2026-09-23 18:00:00,Koramangala,9.6,0.67
2026-09-23 18:00:00,Jayanagar,19.1,0.42
2026-09-23 18:00:00,Hebbal,12.0,0.57
2026-09-23 18:00:00,Electronic City,23.2,0.32
2026-09-23 18:00:00,HSR Layout,16.7,0.4
2026-09-23 19:00:00,MG Road / Central,5.3,0.74
2026-09-23 19:00:00,Indiranagar,10.1,0.52
2026-09-23 19:00:00,Whitefield,9.8,0.64
2026-09-23 19:00:00,Koramangala,5.0,0.98
2026-09-23 19:00:00,Jayanagar,15.7,0.44
2026-09-23 19:00:00,Hebbal,11.7,0.58
2026-09-23 19:00:00,Electronic City,9.3,0.62
2026-09-23 19:00:00,HSR Layout,14.9,0.38
2026-09-23 20:00:00,MG Road / Central,16.0,0.43
2026-09-23 20:00:00,Indiranagar,8.8,0.66
2026-09-23 20:00:00,Whitefield,11.5,0.7
2026-09-23 20:00:00,Koramangala,6.6,0.66
2026-09-23 20:00:00,Jayanagar,14.3,0.48
2026-09-23 20:00:00,Hebbal,14.5,0.47
2026-09-23 20:00:00,Electronic City,15.1,0.47
2026-09-23 20:00:00,HSR Layout,16.2,0.47
2026-09-23 21:00:00,MG Road / Central,14.9,0.44
2026-09-23 21:00:00,Indiranagar,11.5,0.55
2026-09-23 21:00:00,Whitefield,29.1,0.06
2026-09-23 21:00:00,Koramangala,21.6,0.3
2026-09-23 21:00:00,Jayanagar,31.3,0.05
2026-09-23 21:00:00,Hebbal,17.1,0.33
2026-09-23 21:00:00,Electronic City,31.2,0.07
2026-09-23 21:00:00,HSR Layout,23.5,0.16
2026-09-24 06:00:00,MG Road / Central,25.5,0.13
2026-09-24 06:00:00,Indiranagar,20.3,0.37
2026-09-24 06:00:00,Whitefield,24.5,0.08
2026-09-24 06:00:00,Koramangala,18.4,0.45
2026-09-24 06:00:00,Jayanagar,30.3,0.06
2026-09-24 06:00:00,Hebbal,24.5,0.25
2026-09-24 06:00:00,Electronic City,17.7,0.24
2026-09-24 06:00:00,HSR Layout,25.2,0.23
2026-09-24 07:00:00,MG Road / Central,20.4,0.29
2026-09-24 07:00:00,Indiranagar,12.8,0.38
2026-09-24 07:00:00,Whitefield,14.7,0.45
2026-09-24 07:00:00,Koramangala,16.0,0.46
2026-09-24 07:00:00,Jayanagar,18.8,0.4
2026-09-24 07:00:00,Hebbal,21.6,0.22
2026-09-24 07:00:00,Electronic City,15.9,0.35
2026-09-24 07:00:00,HSR Layout,18.0,0.33
2026-09-24 08:00:00,MG Road / Central,5.0,0.85
2026-09-24 08:00:00,Indiranagar,6.8,0.78
2026-09-24 08:00:00,Whitefield,18.1,0.34
2026-09-24 08:00:00,Koramangala,6.9,0.78
2026-09-24 08:00:00,Jayanagar,10.1,0.69
2026-09-24 08:00:00,Hebbal,15.4,0.43
2026-09-24 08:00:00,Electronic City,8.5,0.56
2026-09-24 08:00:00,HSR Layout,8.4,0.75
2026-09-24 09:00:00,MG Road / Central,5.0,0.85
2026-09-24 09:00:00,Indiranagar,9.0,0.85
2026-09-24 09:00:00,Whitefield,19.8,0.39
2026-09-24 09:00:00,Koramangala,5.9,0.7
2026-09-24 09:00:00,Jayanagar,13.4,0.61
2026-09-24 09:00:00,Hebbal,18.0,0.48
2026-09-24 09:00:00,Electronic City,16.5,0.35
2026-09-24 09:00:00,HSR Layout,13.1,0.57
2026-09-24 10:00:00,MG Road / Central,13.2,0.61
2026-09-24 10:00:00,Indiranagar,8.8,0.76
2026-09-24 10:00:00,Whitefield,15.1,0.54
2026-09-24 10:00:00,Koramangala,14.7,0.65
2026-09-24 10:00:00,Jayanagar,20.6,0.45
2026-09-24 10:00:00,Hebbal,10.6,0.55
2026-09-24 10:00:00,Electronic City,8.8,0.71
2026-09-24 10:00:00,HSR Layout,12.9,0.65
2026-09-24 11:00:00,MG Road / Central,15.6,0.44
2026-09-24 11:00:00,Indiranagar,14.5,0.52
2026-09-24 11:00:00,Whitefield,15.7,0.33
2026-09-24 11:00:00,Koramangala,15.1,0.45
2026-09-24 11:00:00,Jayanagar,17.8,0.45
2026-09-24 11:00:00,Hebbal,22.6,0.28
2026-09-24 11:00:00,Electronic City,29.3,0.13
2026-09-24 11:00:00,HSR Layout,16.1,0.49
2026-09-24 12:00:00,MG Road / Central,11.1,0.59
2026-09-24 12:00:00,Indiranagar,21.0,0.3
2026-09-24 12:00:00,Whitefield,20.1,0.3
2026-09-24 12:00:00,Koramangala,16.7,0.46
2026-09-24 12:00:00,Jayanagar,27.1,0.13
2026-09-24 12:00:00,Hebbal,19.7,0.35
2026-09-24 12:00:00,Electronic City,15.9,0.39
2026-09-24 12:00:00,HSR Layout,18.5,0.31
2026-09-24 13:00:00,MG Road / Central,20.7,0.27
2026-09-24 13:00:00,Indiranagar,20.3,0.29
2026-09-24 13:00:00,Whitefield,24.9,0.22
2026-09-24 13:00:00,Koramangala,16.0,0.36
2026-09-24 13:00:00,Jayanagar,16.7,0.39
2026-09-24 13:00:00,Hebbal,23.6,0.24
2026-09-24 13:00:00,Electronic City,24.0,0.27
2026-09-24 13:00:00,HSR Layout,19.1,0.31
2026-09-24 14:00:00,MG Road / Central,10.5,0.66
2026-09-24 14:00:00,Indiranagar,20.5,0.38
2026-09-24 14:00:00,Whitefield,22.4,0.28
2026-09-24 14:00:00,Koramangala,8.5,0.7
2026-09-24 14:00:00,Jayanagar,23.9,0.21
2026-09-24 14:00:00,Hebbal,15.6,0.38
2026-09-24 14:00:00,Electronic City,27.3,0.05
2026-09-24 14:00:00,HSR Layout,27.5,0.05
2026-09-24 15:00:00,MG Road / Central,14.4,0.46
2026-09-24 15:00:00,Indiranagar,23.3,0.23
2026-09-24 15:00:00,Whitefield,16.0,0.35
2026-09-24 15:00:00,Koramangala,16.7,0.5
2026-09-24 15:00:00,Jayanagar,21.5,0.36
2026-09-24 15:00:00,Hebbal,13.9,0.51
2026-09-24 15:00:00,Electronic City,21.3,0.26
2026-09-24 15:00:00,HSR Layout,25.6,0.25
2026-09-24 16:00:00,MG Road / Central,21.1,0.24
2026-09-24 16:00:00,Indiranagar,15.1,0.57
2026-09-24 16:00:00,Whitefield,25.5,0.21
2026-09-24 16:00:00,Koramangala,19.8,0.44
2026-09-24 16:00:00,Jayanagar,24.3,0.26
